zip_code,city,state
5072,Strafford,Vermont
5360,Stratton,Vermont
5073,Taftsville,Vermont
5074,Thetford,Vermont
5868,Troy,Vermont
5489,Underhill,Vermont
5490,Underhill Center,Vermont
5354,Vernon,Vermont
5079,Vershire,Vermont
5009,Veterans Administration,Vermont
5677,Waterbury Center,Vermont
5678,Websterville,Vermont
5774,Wells,Vermont
5081,Wells River,Vermont
5778,West Cornwall,Vermont
5357,West Dummerston,Vermont
5083,West Fairlee,Vermont
5084,West Hartford,Vermont
5158,West Minster,Vermont
5085,West Newbury,Vermont
5775,West Pawlet,Vermont
5776,West Rupert,Vermont
5091,West Woodstock,Vermont
5874,Westfield,Vermont
5161,Weston,Vermont
5361,Whitingham,Vermont
5088,Wilder,Vermont
5679,Williamstown,Vermont
5362,Williamsville,Vermont
5404,Winooski,Vermont
98520,Aberdeen,Washington
98220,Acme,Washington
98851,Adco,Washington
99101,Addy,Washington
98052,Adelaide,Washington
98368,Adelma Beach,Washington
98522,Adna,Washington
98855,Aeneas,Washington
98343,Agate Beach,Washington
98362,Agnew,Washington
98902,Ahtanum,Washington
99001,Airway Heights,Washington
98564,Ajlune,Washington
99102,Albion,Washington
98328,Alder,Washington
98563,Alder Grove,Washington
98371,Alderton,Washington
98233,Alger,Washington
98001,Algona,Washington
98232,Allen,Washington
98524,Allyn,Washington
99103,Almira,Washington
98571,Aloha,Washington
98068,Alpental,Washington
98570,Alpha,Washington
98526,Amanda Park,Washington
98170,Amazon.com,Washington
99004,Amber,Washington
98601,Amboy,Washington
98498,American Lake,Washington
98221,Anacortes,Washington
98222,Anacortes,Washington
99401,Anatone,Washington
98303,Anderson Island,Washington
98366,Annapolis,Washington
98602,Appleton,Washington
98801,Appleyard,Washington
98811,Ardenvoir,Washington
98603,Ariel,Washington
98335,Arletta,Washington
98223,Arlington,Washington
98304,Ashford,Washington
99402,Asotin,Washington
98002,Auburn,Washington
98003,Auburn,Washington
98023,Auburn,Washington
98047,Auburn,Washington
98063,Auburn,Washington
98071,Auburn,Washington
98092,Auburn,Washington
98093,Auburn,Washington
98277,Ault Field,Washington
99252,Avista Corp.,Washington
98846,Azwell,Washington
98110,Bainbridge Island,Washington
98226,Bakerview,Washington
98107,Ballard,Washington
98315,Bangor,Washington
98184,Bank of America,Washington
98224,Baring,Washington
99343,Basin City,Washington
98604,Battle Ground,Washington
98527,Bay Center,Washington
98144,Beacon Hill,Washington
98004,Beaux Arts,Washington
98305,Beaver,Washington
98528,Belfair,Washington
98005,Bellevue,Washington
98006,Bellevue,Washington
98007,Bellevue,Washington
98008,Bellevue,Washington
98009,Bellevue,Washington
98015,Bellevue,Washington
98225,Bellingham,Washington
98227,Bellingham,Washington
98228,Bellingham,Washington
98229,Bellingham,Washington
99104,Belmont,Washington
99105,Benge,Washington
99320,Benton City,Washington
98387,Bethel,Washington
99321,Beverly,Washington
99322,Bickleton,Washington
98605,Bingen,Washington
98230,Birch Bay,Washington
98133,Bitter Lake,Washington
98177,Bitter Lake,Washington
98010,Black Diamond,Washington
98231,Blaine,Washington
98826,Blewett,Washington
98382,Blyn,Washington
98859,Bodie,Washington
98331,Bogachiel,Washington
98532,Boistfort,Washington
98390,Bonney Lake,Washington
98391,Bonney Lake,Washington
98501,Boston Harbor,Washington
98011,Bothell,Washington
98012,Bothell,Washington
98021,Bothell,Washington
98028,Bothell,Washington
98041,Bothell,Washington
98082,Bothell,Washington
99107,Boyds,Washington
98370,Breidablick,Washington
98312,Brem,Washington
98310,Bremerton,Washington
98311,Bremerton,Washington
98314,Bremerton,Washington
98337,Bremerton,Washington
98812,Brewster,Washington
98813,Bridgeport,Washington
98036,Brier,Washington
98320,Brinnon,Washington
98102,Broadway,Washington
98422,Browns Point,Washington
98920,Brownstown,Washington
98606,Brush Prairie,Washington
98178,Bryn Mawr,Washington
98321,Buckley,Washington
98530,Bucoda,Washington
98921,Buena,Washington
99323,Burbank,Washington
98146,Burien,Washington
98148,Burien,Washington
98166,Burien,Washington
98168,Burien,Washington
98322,Burley,Washington
98013,Burton,Washington
98292,Camano City,Washington
98282,Camano Island,Washington
98607,Camas,Washington
98430,Camp Murray,Washington
98357,Cape Flattery,Washington
98190,Capital One,Washington
98323,Carbonado,Washington
98536,Carlisle,Washington
98324,Carlsborg,Washington
98355,Carlson,Washington
98814,Carlton,Washington
98014,Carnation,Washington
98336,Carriage Hill,Washington
98609,Carrolls,Washington
98610,Carson,Washington
98058,Cascade,Washington
98815,Cashmere,Washington
98611,Castle Rock,Washington
98612,Cathlamet,Washington
98045,Cedar Falls,Washington
98568,Cedarville,Washington
99137,Cedonia,Washington
98376,Center,Washington
98613,Centerville,Washington
98531,Centralia,Washington
99003,Chattaroy,Washington
98816,Chelan,Washington
98817,Chelan Falls,Washington
98550,Chenois Creek,Washington
98844,Chesaw,Washington
99109,Chewelah,Washington
98325,Chimacum,Washington
98614,Chinook,Washington
98533,Cinebar,Washington
99027,City of Spokane Valley,Washington
99037,City of Spokane Valley,Washington
99206,City of Spokane Valley,Washington
99211,City of Spokane Valley,Washington
99212,City of Spokane Valley,Washington
99213,City of Spokane Valley,Washington
99214,City of Spokane Valley,Washington
99215,City of Spokane Valley,Washington
99216,City of Spokane Valley,Washington
98326,Clallam Bay,Washington
99403,Clarkston,Washington
99110,Clayton,Washington
98922,Cle Elum,Washington
98295,Clearbrook,Washington
98235,Clearlake,Washington
98290,Clearview,Washington
98937,Cliffdell,Washington
98236,Clinton,Washington
98027,Coal Creek,Washington
98595,Cohasset Beach,Washington
99005,Colbert,Washington
99111,Colfax,Washington
99324,College Place,Washington
99113,Colton,Washington
98118,Columbia,Washington
99114,Colville,Washington
98819,Conconully,Washington
98237,Concrete,Washington
99326,Connell,Washington
98238,Conway,Washington
98535,Copalis Beach,Washington
98537,Cosmopolis,Washington
98072,Cottage Lake,Washington
98616,Cougar,Washington
99115,Coulee City,Washington
99116,Coulee Dam,Washington
98239,Coupeville,Washington
98042,Covington,Washington
98923,Cowiche,Washington
99117,Creston,Washington
99147,Creston,Washington
98360,Crocker,Washington
98117,Crown Hill,Washington
98022,Crystal Mountain,Washington
99118,Curlew,Washington
98538,Curtis,Washington
98548,Cushman Dam,Washington
99119,Cusick,Washington
98240,Custer,Washington
98617,Dallesport,Washington
99121,Danville,Washington
98241,Darrington,Washington
99122,Davenport,Washington
99328,Dayton,Washington
98541,Deckerville,Washington
98243,Deer Harbor,Washington
99148,Deer Lake,Washington
99006,Deer Park,Washington
98244,Deming,Washington
98198,Des Moines,Washington
99349,Desert Aire,Washington
98283,Diablo,Washington
98841,Disautel,Washington
99329,Dixie,Washington
98070,Dockton,Washington
98279,Doebay,Washington
98951,Donald,Washington
98950,Doris,Washington
98539,Doty,Washington
98858,Douglas,Washington
98821,Dryden,Washington
98327,Dupont,Washington
98019,Duvall,Washington
98188,Duwamish,Washington
99025,East Farms,Washington
98540,East Olympia,Washington
98901,East Selah,Washington
98122,East Union,Washington
98802,East Wenatchee,Washington
98204,Eastmont,Washington
98925,Easton,Washington
98245,Eastsound,Washington
98372,Edgewood,Washington
98020,Edmonds,Washington
98026,Edmonds,Washington
99008,Edwall,Washington
98346,Eglon,Washington
98330,Elbe,Washington
98555,Eldon,Washington
99123,Electric City,Washington
99009,Elk,Washington
98926,Ellensburg,Washington
99124,Elmer City,Washington
99330,Eltopia,Washington
99125,Endicott,Washington
98822,Entiat,Washington
98823,Ephrata,Washington
99022,Espanola,Washington
98542,Ethel,Washington
98596,Evaline,Washington
99126,Evans,Washington
98201,Everett,Washington
98203,Everett,Washington
98205,Everett,Washington
98206,Everett,Washington
98207,Everett,Washington
98208,Everett,Washington
98213,Everett,Washington
98505,Evergreen State College,Washington
98247,Everson,Washington
98276,Everson,Washington
99011,Fairchild AFB,Washington
99012,Fairfield,Washington
98903,Fairview,Washington
98024,Fall City,Washington
99128,Farmington,Washington
98248,Ferndale,Washington
98424,Fife,Washington
99336,Finley,Washington
98466,Fircrest,Washington
98577,Firdale,Washington
98599,Firm Brm,Washington
98597,Five Corners,Washington
99013,Ford,Washington
98155,Forest Park,Washington
98358,Fort Flagler,Washington
98199,Fort Lawton,Washington
98433,Fort Lewis,Washington
98038,Four Corners,Washington
99014,Four Lakes,Washington
98333,Fox Island,Washington
98359,Fragaria,Washington
98249,Freeland,Washington
98250,Friday Harbor,Washington
99129,Fruitland,Washington
98544,Galvin,Washington
98557,Garden City,Washington
99130,Garfield,Washington
98579,Gate,Washington
98824,George,Washington
98848,George,Washington
99131,Gifford,Washington
98329,Gig Harbor,Washington
98332,Gig Harbor,Washington
98904,Gleed,Washington
98619,Glenwood,Washington
98251,Gold Bar,Washington
98620,Goldendale,Washington
99258,Gonzaga University,Washington
98929,Goose Prairie,Washington
98338,Graham,Washington
99133,Grand Coulee,Washington
98930,Grandview,Washington
98932,Granger,Washington
98252,Granite Falls,Washington
98546,Grapeview,Washington
98547,Grayland,Washington
98621,Grays River,Washington
99021,Green Bluff,Washington
99016,Greenacres,Washington
98253,Greenbank,Washington
98103,Greenwood,Washington
98288,Grotto,Washington
98339,Hadlock,Washington
98255,Hamilton,Washington
99352,Hanford Works,Washington
98340,Hansville,Washington
98585,Harmony,Washington
98933,Harrah,Washington
99134,Harrington,Washington
99154,Harrington,Washington
98584,Harstine,Washington
98258,Hartford,Washington
99135,Hartline,Washington
99344,Hatton,Washington
99136,Hay,Washington
98056,Hazelwood,Washington
98622,Heisson,Washington
98349,Herron Island,Washington
98025,Hobart,Washington
98381,Hoko,Washington
99333,Hooper,Washington
98033,Houghton,Washington
98552,Humptulips,Washington
98623,Husum,Washington
98624,Ilwaco,Washington
99138,Inchelium,Washington
98256,Index,Washington
98342,Indianola,Washington
98119,Interbay,Washington
98104,International,Washington
99139,Ione,Washington
98029,Issaquah,Washington
98075,Issaquah,Washington
98034,Juanita,Washington
99335,Kahlotus,Washington
98625,Kalama,Washington
98051,Kanaskat,Washington
98344,Kapowsin,Washington
99140,Keller,Washington
98626,Kelso,Washington
99337,Kennewick,Washington
99338,Kennewick,Washington
98030,Kent,Washington
98031,Kent,Washington
98032,Kent,Washington
98035,Kent,Washington
98064,Kent,Washington
98089,Kent,Washington
98388,Ketron Island,Washington
99141,Kettle Falls,Washington
99160,Kettle Falls,Washington
98345,Keyport,Washington
98083,Kirkland,Washington
98934,Kittitas,Washington
98628,Klickitat,Washington
98670,Klickitat,Washington
98591,Knab,Washington
98832,Krupp,Washington
98629,La Center,Washington
98257,La Conner,Washington
99143,La Crosse,Washington
98348,La Grande,Washington
98350,La Push,Washington
98503,Lacey,Washington
98506,Lacey,Washington
98509,Lacey,Washington
98513,Lacey,Washington
98516,Lacey,Washington
98125,Lake City,Washington
98351,Lakebay,Washington
98409,Lakewood,Washington
98439,Lakewood,Washington
98492,Lakewood,Washington
98496,Lakewood,Washington
98497,Lakewood,Washington
98499,Lakewood,Washington
99144,Lamona,Washington
99017,Lamont,Washington
98260,Langley,Washington
99018,Latah,Washington
99146,Laurier,Washington
98554,Lebam,Washington
99019,Liberty Lake,Washington
99202,Liberty Park,Washington
99220,Liberty Park,Washington
99341,Lind,Washington
98356,Lindberg,Washington
98364,Little Boston,Washington
98556,Littlerock,Washington
98631,Long Beach,Washington
98397,Longmire,Washington
98632,Longview,Washington
98827,Loomis,Washington
98261,Lopez Island,Washington
99360,Lowden,Washington
98262,Lummi Island,Washington
98635,Lyle,Washington
98263,Lyman,Washington
98264,Lynden,Washington
98037,Lynnwood,Washington
98046,Lynnwood,Washington
98087,Lynnwood,Washington
98935,Mabton,Washington
98181,Macys,Washington
98431,Madigan Army Medical Center,Washington
98112,Madison Park,Washington
98837,Mae,Washington
98828,Malaga,Washington
99149,Malden,Washington
99150,Malo,Washington
98559,Malone,Washington
98829,Malott,Washington
98353,Manchester,Washington
99203,Manito,Washington
99223,Manito,Washington
98061,Manitou Beach,Washington
98830,Mansfield,Washington
98831,Manson,Washington
98380,Maple Beach,Washington
98266,Maple Falls,Washington
98267,Marblemount,Washington
99151,Marcus,Washington
99020,Marshall,Washington
98270,Marysville,Washington
98271,Marysville,Washington
98560,Matlock,Washington
98833,Mazama,Washington
98558,Mc Kenna,Washington
98438,McChord AFB,Washington
98039,Medina,Washington
98561,Menlo,Washington
98040,Mercer Island,Washington
99152,Metaline,Washington
99153,Metaline Falls,Washington
98834,Methow,Washington
99023,Mica,Washington
98354,Milton,Washington
98562,Moclips,Washington
98836,Monitor,Washington
98272,Monroe,Washington
98273,Mount Vernon,Washington
98274,Mount Vernon,Washington
98043,Mountlake Ter,Washington
98936,Moxee,Washington
98275,Mukilteo,Washington
98637,Nahcotta,Washington
98565,Napavine,Washington
98278,Nas Whidbey,Washington
98638,Naselle,Washington
98566,Neilton,Washington
98586,Nemah,Washington
99155,Nespelem,Washington
98059,Newcastle,Washington
99156,Newport,Washington
99026,Nine Mile Falls,Washington
98639,North Bonneville,Washington
98590,North Cove,Washington
98259,North Lakewood,Washington
99350,North Prosser,Washington
99157,Northport,Washington
99158,Oakesdale,Washington
98569,Ocean City,Washington
98640,Ocean Park,Washington
99159,Odessa,Washington
98840,Okanogan,Washington
98502,Olympia,Washington
98504,Olympia,Washington
98507,Olympia,Washington
98508,Olympia,Washington
98511,Olympia,Washington
98512,Olympia,Washington
98383,Olympic View,Washington
98280,Orcas,Washington
98662,Orchards,Washington
98843,Orondo,Washington
98938,Outlook,Washington
98641,Oysterville,Washington
98447,Pacific Lutheran University,Washington
98361,Packwood,Washington
98845,Palisades,Washington
99161,Palouse,Washington
98398,Paradise Inn,Washington
98939,Parker,Washington
98444,Parkland,Washington
98445,Parkland,Washington
98446,Parkland,Washington
98448,Parkland,Washington
99301,Pasco,Washington
99302,Pasco,Washington
99345,Paterson,Washington
98572,Pe Ell,Washington
98847,Peshastin,Washington
99170,Plaza,Washington
99346,Plymouth,Washington
98363,Point Angeles,Washington
98281,Point Roberts,Washington
99347,Pomeroy,Washington
98365,Port Hadlock,Washington
98367,Port Orchard,Washington
99348,Prescott,Washington
98050,Preston,Washington
99260,Public Safety Building,Washington
99163,Pullman,Washington
99164,Pullman,Washington
98373,Puyallup,Washington
98374,Puyallup,Washington
98375,Puyallup,Washington
98109,Queen Anne,Washington
98575,Quinault,Washington
98191,Qwest,Washington
98576,Rainier,Washington
98377,Randle,Washington
99029,Reardan,Washington
98352,Recreational Equipment Inc,Washington
98053,Redmond,Washington
98073,Redmond,Washington
98074,Redmond,Washington
98054,Redondo,Washington
98129,Reg Lib Handicapped,Washington
98055,Renton,Washington
98057,Renton,Washington
99166,Republic,Washington
98378,Retsil,Washington
99167,Rice,Washington
99353,Richland,Washington
99354,Richland,Washington
98160,Richmond Beach,Washington
98642,Ridgefield,Washington
99169,Ritzville,Washington
98849,Riverside,Washington
98850,Rock Island,Washington
99030,Rockford,Washington
98941,Rocklyn,Washington
98940,Ronald,Washington
99356,Roosevelt,Washington
98643,Rosburg,Washington
98580,Roy,Washington
99357,Royal City,Washington
98407,Ruston,Washington
98581,Ryderwood,Washington
98185,Safeco Plaza,Washington
99171,Saint John,Washington
98582,Salkum,Washington
98583,Satsop,Washington
98062,Seahurst,Washington
98158,Seatac,Washington
98101,Seattle,Washington
98105,Seattle,Washington
98106,Seattle,Washington
98108,Seattle,Washington
98111,Seattle,Washington
98113,Seattle,Washington
98114,Seattle,Washington
98115,Seattle,Washington
98116,Seattle,Washington
98121,Seattle,Washington
98124,Seattle,Washington
98126,Seattle,Washington
98127,Seattle,Washington
98131,Seattle,Washington
98132,Seattle,Washington
98134,Seattle,Washington
98136,Seattle,Washington
98138,Seattle,Washington
98139,Seattle,Washington
98141,Seattle,Washington
98145,Seattle,Washington
98154,Seattle,Washington
98161,Seattle,Washington
98164,Seattle,Washington
98165,Seattle,Washington
98171,Seattle,Washington
98174,Seattle,Washington
98175,Seattle,Washington
98194,Seattle,Washington
98195,Seattle,Washington
98644,Seaview,Washington
98284,Sedro Woolley,Washington
98942,Selah,Washington
99205,Shadle Garland,Washington
99209,Shadle Garland,Washington
98286,Shaw Island,Washington
98287,Silvana,Washington
98645,Silverlake,Washington
98648,Skamania,Washington
98647,Skamokawa,Washington
98291,Snohomish,Washington
98296,Snohomish,Washington
98065,Snoqualmie,Washington
98943,South Cle Elum,Washington
98384,South Colby,Washington
98385,South Prairie,Washington
98386,Southworth,Washington
99031,Spangle,Washington
99201,Spokane,Washington
99204,Spokane,Washington
99207,Spokane,Washington
99208,Spokane,Washington
99210,Spokane,Washington
99217,Spokane,Washington
99218,Spokane,Washington
99219,Spokane,Washington
99224,Spokane,Washington
99228,Spokane,Washington
99251,Spokane,Washington
99256,Spokane,Washington
99299,Spokane,Washington
99032,Sprague,Washington
99173,Springdale,Washington
99359,Starbuck,Washington
98293,Startup,Washington
98852,Stehekin,Washington
99174,Steptoe,Washington
98853,Stratford,Washington
98294,Sultan,Washington
98944,Sunnyside,Washington
98392,Suquamish,Washington
98401,Tacoma,Washington
98402,Tacoma,Washington
98403,Tacoma,Washington
98404,Tacoma,Washington
98405,Tacoma,Washington
98406,Tacoma,Washington
98408,Tacoma,Washington
98411,Tacoma,Washington
98412,Tacoma,Washington
98413,Tacoma,Washington
98415,Tacoma,Washington
98416,Tacoma,Washington
98417,Tacoma,Washington
98418,Tacoma,Washington
98419,Tacoma,Washington
98421,Tacoma,Washington
98442,Tacoma,Washington
98443,Tacoma,Washington
98464,Tacoma,Washington
98465,Tacoma,Washington
98467,Tacoma,Washington
98471,Tacoma,Washington
98481,Tacoma,Washington
98490,Tacoma,Washington
98493,Tacoma,Washington
98587,Taholah,Washington
98588,Tahuya,Washington
99033,Tekoa,Washington
98589,Tenino,Washington
99176,Thornton,Washington
98946,Thorp,Washington
98947,Tieton,Washington
98948,Toppenish,Washington
98649,Toutle,Washington
98393,Tracyton,Washington
98650,Trout Lake,Washington
99034,Tum Tum,Washington
98856,Twisp,Washington
98651,Underwood,Washington
98592,Union,Washington
99179,Uniontown,Washington
99180,Usk,Washington
98593,Vader,Washington
99181,Valley,Washington
99036,Valleyford,Washington
98660,Vancouver,Washington
98661,Vancouver,Washington
98663,Vancouver,Washington
98664,Vancouver,Washington
98665,Vancouver,Washington
98666,Vancouver,Washington
98668,Vancouver,Washington
98682,Vancouver,Washington
98683,Vancouver,Washington
98684,Vancouver,Washington
98685,Vancouver,Washington
98686,Vancouver,Washington
98687,Vancouver,Washington
98394,Vaughn,Washington
99361,Waitsburg,Washington
98297,Waldron,Washington
99362,Walla Walla,Washington
99363,Wallula,Washington
98857,Warden,Washington
98671,Washougal,Washington
99371,Washtucna,Washington
98395,Wauna,Washington
99039,Waverly,Washington
99040,Wellpinit,Washington
98807,Wenatchee,Washington
98672,White Salmon,Washington
98952,White Swan,Washington
99185,Wilbur,Washington
98396,Wilkeson,Washington
98860,Wilson Creek,Washington
98862,Winthrop,Washington
98673,Wishram,Washington
98077,Woodinville,Washington
98674,Woodland,Washington
98675,Yacolt,Washington
98907,Yakima,Washington
98908,Yakima,Washington
98909,Yakima,Washington
98953,Zillah,Washington
54405,Abbotsford,Wisconsin
54101,Abrams,Wisconsin
53910,Adams,Wisconsin
53001,Adell,Wisconsin
53501,Afton,Wisconsin
54473,Alban,Wisconsin
53502,Albany,Wisconsin
54730,Albertville,Wisconsin
54017,Alden,Wisconsin
54201,Algoma,Wisconsin
53002,Allenton,Wisconsin
54301,Allouez,Wisconsin
54610,Alma,Wisconsin
54611,Alma Center,Wisconsin
54805,Almena,Wisconsin
54909,Almond,Wisconsin
54489,Altdorf,Wisconsin
54720,Altoona,Wisconsin
54542,Alvin,Wisconsin
54102,Amberg,Wisconsin
53777,American Family Ins Co,Wisconsin
